"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2002","09011100","Coffee, not roasted or decaffeinated","New Zealand","245.0","","48000.0","925028.01","107965.64"
"2002","09101000","Ginger","Sudan","","","154860.0","908434.49","106028.91"
"2002","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Djibouti","","","110220.0","897711.19","104777.33"
"2002","02041000","Fresh or chilled lamb carcasses and half carcasses","United Arab Emirates","","","76570.0","895809.26","104555.34"
"2002","09103000","Turmeric (curcuma)","Djibouti","","","148000.0","881743.25","102913.61"
"2002","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","United Germany","","","31257.0","870975.63","101656.86"
"2002","09011100","Coffee, not roasted or decaffeinated","Djibouti","","","70800.0","866708.19","101158.78"
"2002","10020000","Rye","Djibouti","","","109000.0","849623.13","99164.68"
"2002","07082000","Beans, fresh or chilled","Yemen","","","297648.0","849524.2","99153.13"
"2002","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Thailand","","","10443.0","847533.4","98920.77"
"2002","07102200","Shelled or unshelled beans, frozen","French Guiana","","","66004.0","839859.7","98025.13"
"2002","41071000","Leather of swine, without hair on","Romania","","","2519.0","838826.9","97904.58"
"2002","07134000","Dried lentils, shelled","Djibouti","","","290455.0","835917.36","97564.99"
"2002","09083000","Cardamoms","Saudi Arabia","","","26600.0","834813.97","97436.21"
"2002","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Hong Kong","","","96150.0","823891.76","96161.41"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Belgium","","","233658.0","811806.16","94750.83"
"2002","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","India","","","105074.0","810924.94","94647.98"
"2002","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Hong Kong","","","107926.0","808264.33","94337.44"
"2002","41041000","Whole bovine skin leather, of surface area =<2.6m2","China","","","104248.0","800805.0","93466.82"
"2002","09011100","Coffee, not roasted or decaffeinated","Bulgaria","","","67800.0","800133.42","93388.43"
"2002","09011100","Coffee, not roasted or decaffeinated","China","","","72000.0","799844.88","93354.76"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Singapore","","","16415.0","789352.41","92130.12"
"2002","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Switzerland","","","20527.0","789162.32","92107.93"
"2002","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Romania","","","1982.0","785191.0","91644.41"
"2002","12010000","Soya beans","Italy","","","166549.0","778007.1","90805.94"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","New Zealand","","","267538.0","773016.94","90223.5"
"2002","07102200","Shelled or unshelled beans, frozen","Nigeria","","","67135.0","772362.77","90147.15"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Spain","","","218892.0","767264.05","89552.05"
"2002","05069000","Bones and horn-cores (excl. Ossein...)","United States","","","723.0","766902.78","89509.88"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","United States","","","19640.0","755948.16","88231.3"
"2002","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Belgium","","","30884.0","751797.78","87746.89"
"2002","10082000","Millet","Israel","","","262876.0","751472.25","87708.89"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Romania","","","5.0","743015.63","86721.87"
"2002","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Netherlands","","","37755.0","742020.55","86605.73"
"2002","07049000","White and red cabbages, kohlrabi, kale...etc, fresh or chilled","Djibouti","","","546657.0","726601.06","84806.02"
"2002","12074000","Sesamum seeds","United States Minor Outlying I","","","207060.0","726322.8","84773.55"
"2002","52010000","Cotton, not carded or combed","Oman","","","108101.0","716080.55","83578.11"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Turkey","","","162000.0","708908.19","82740.98"
"2002","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Netherlands","","","66000.0","707752.41","82606.08"
"2002","62071900","Men's or boys' underpants and briefs of textile materials, nes","United States","151414.0","No.","31656.0","704476.68","82223.75"
"2002","41052000","Sheep or lamb skin leather, prepared after tanning","Indonesia","","","1036.0","702762.42","82023.67"
"2002","07132000","Dried chickpeas, shelled","Indonesia","","","299320.0","697856.6","81451.08"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Singapore","","","300000.0","684299.3","79868.73"
"2002","09011100","Coffee, not roasted or decaffeinated","Portugal","","","36000.0","682234.64","79627.75"
"2002","15219090","--- other beeswax , insect waxes","Netherlands","","","33965.0","675573.59","78850.3"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","India","","","29911.0","673466.3","78604.34"
"2002","09041200","Pepper, crushed or ground","United States","","","18340.0","672356.46","78474.81"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Hungary","","","966.0","671605.41","78387.15"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Israel","","","241516.0","670067.52","78207.65"
"2002","12074000","Sesamum seeds","New Zealand","","","179820.0","669579.66","78150.71"
"2002","08053000","Lemons and limes, fresh or dried","Djibouti","","","455978.0","669239.29","78110.98"
"2002","60019100","Pile fabrics of cotton, nes, knitted or crocheted","France","","","26589.0","667346.52","77890.07"
"2002","15211000","Vegetable waxes (excl. Triglycerides)","United States","","","36000.0","662234.76","77293.44"
"2002","12075000","Mustard seeds","Netherlands","","","159600.0","659000.51","76915.95"
"2002","61169100","Gloves, mittens and mitts, of wool..., knitted or crocheted","United States","","","20155.0","658945.64","76909.55"
"2002","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Spain","","","28223.0","658008.16","76800.13"
"2002","12072000","Cotton seeds","Yemen","","","196000.0","656974.4","76679.47"
"2002","11029000","Other cereal flour, nes","Djibouti","","","205338.0","650318.45","75902.62"
"2002","15220000","Degras; residues of fatty substances or animal or vegetable waxes","Romania","","","1932.0","641131.37","74830.34"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","Swaziland","","","18412.0","637567.42","74414.37"
"2002","02041000","Fresh or chilled lamb carcasses and half carcasses","Yemen","","","67630.0","633457.85","73934.71"
"2002","13012000","Natural gum arabic","Yemen","","","29900.0","632206.79","73788.7"
"2002","07070000","Cucumbers and gherkins, fresh or chilled","Djibouti","","","581440.0","621706.86","72563.19"
"2002","22030000","Beer made from malt","United States","132480.0","Lit.","123000.0","613505.14","71605.91"
"2002","12074000","Sesamum seeds","Djibouti","","","214581.0","610982.62","71311.49"
"2002","12074000","Sesamum seeds","United Arab Emirates","","","180000.0","610225.49","71223.12"
"2002","10070000","Grain sorghum","United Arab Emirates","","","392600.0","605808.0","70707.53"
"2002","05040000","Fresh,frozen,salted,dried..,guts/bladders/stomachs of animals (excl.fish","France","","","245.0","604767.73","70586.12"
"2002","12074000","Sesamum seeds","India","","","148500.0","604404.68","70543.74"
"2002","07132000","Dried chickpeas, shelled","Djibouti","","","188871.0","597758.42","69768.02"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","United Germany","","","5712.0","597344.65","69719.72"
"2002","15219090","--- other beeswax , insect waxes","United Germany","","","35000.0","591210.41","69003.76"
"2002","07081000","Peas, fresh or chilled","Netherlands","","","200000.0","587785.2","68603.98"
"2002","09011100","Coffee, not roasted or decaffeinated","Albania","","","54000.0","586927.44","68503.87"
"2002","07082000","Beans, fresh or chilled","Djibouti","","","228757.0","585217.55","68304.3"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Switzerland","","","178988.0","584199.5","68185.47"
"2002","09011100","Coffee, not roasted or decaffeinated","Burma","","","72000.0","576629.72","67301.96"
"2002","01060000","Other live animals, nes","Egypt","600.0","No.","3000.0","571784.4","66736.43"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Djibouti","","","212502.0","569967.9","66524.42"
"2002","07061000","Carrots and turnips, fresh or chilled","Djibouti","","","414574.0","568680.72","66374.18"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Algeria","","","200000.0","562321.5","65631.96"
"2002","52030000","Cotton, carded or combed","United Arab Emirates","","","99790.0","559417.32","65292.99"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","France","","","30000.0","552492.18","64484.72"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Egypt","","","30920.0","552163.14","64446.32"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","South Africa","","","210000.0","545428.8","63660.31"
"2002","07135000","Dried broad beans and horse beans, shelled","South Africa","","","210000.0","545428.8","63660.31"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Canada","","","199600.0","544698.0","63575.01"
"2002","07132000","Dried chickpeas, shelled","Morocco","","","198432.0","544622.4","63566.19"
"2002","41043900","Bovine and equine leather, prepared after tanning, nes","Indonesia","","","3871.0","538769.74","62883.09"
"2002","10051000","Maize seed","Djibouti","","","399697.0","537116.46","62690.13"
"2002","09011100","Coffee, not roasted or decaffeinated","Morocco","","","36000.0","531719.56","62060.22"
"2002","41079000","Leather of animals, nes","Italy","","","9244.0","528839.83","61724.11"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Djibouti","","","242055.0","528504.2","61684.94"
"2002","41052000","Sheep or lamb skin leather, prepared after tanning","Belgium","","","3715.0","519354.6","60617.03"
"2002","41071000","Leather of swine, without hair on","Great Britain","","","1241.0","516407.08","60273.01"
"2002","11082000","Inulin","Djibouti","","","170000.0","515537.75","60171.54"
"2002","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Greece","","","39050.0","515321.08","60146.25"
"2002","09103000","Turmeric (curcuma)","Yemen","","","141500.0","506444.36","59110.2"
"2002","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Indonesia","","","15813.0","503412.54","58756.34"
"2002","07133100","Dried beans, shelled","United Arab Emirates","","","200000.0","499043.6","58246.41"
"2002","41021000","Raw skins of sheep or lambs, with wool on","Hong Kong","","","7412.0","498303.36","58160.01"
"2002","12074000","Sesamum seeds","Great Britain","","","170000.0","492401.09","57471.12"
"2002","63022100","Printed bed-linen of cotton (excl. Knitted or crocheted)","Switzerland","","","16206.0","488653.21","57033.69"
"2002","71012100","Unworked cultured pearls, (excl. Strung, mounted or set)","Switzerland","","","70.0","487027.86","56843.98"
"2002","11029000","Other cereal flour, nes","United States","","","50332.0","484852.59","56590.09"
"2002","07133900","Dried beans, shelled, nes","Pakistan","","","200000.0","484383.2","56535.31"
"2002","12074000","Sesamum seeds","Algeria","","","108000.0","482476.18","56312.73"
"2002","07132000","Dried chickpeas, shelled","Canada","","","210000.0","482437.5","56308.21"
"2002","09041200","Pepper, crushed or ground","India","","","3000.0","480702.15","56105.67"
"2002","09109900","Other spices, nes","Sudan","","","57500.0","476453.5","55609.78"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Italy","","","144706.0","476404.87","55604.11"
"2002","09093000","Seeds of cumin","Netherlands","","","75237.0","471419.75","55022.26"
"2002","02041000","Fresh or chilled lamb carcasses and half carcasses","Saudi Arabia","","","31400.0","470538.92","54919.46"
"2002","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","Great Britain","","","15199.0","469061.46","54747.01"
"2002","02109000","Other meat, nes, salted... Or smoked; flours and meals of meat or offal","Korea, Republic Of","","","7.0","466251.17","54419.01"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Union Of Soviet Socialist Rep.","","","161832.0","465466.94","54327.47"
"2002","07082000","Beans, fresh or chilled","Union Of Soviet Socialist Rep.","","","140000.0","463172.16","54059.64"
"2002","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","Belgium","","","16048.0","459049.3","53578.43"
"2002","07081000","Peas, fresh or chilled","Yemen","","","162600.0","457392.57","53385.07"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Greece","","","167664.0","446348.57","52096.05"
"2002","07133200","Dried adzuki beans, shelled","Pakistan","","","185000.0","445648.37","52014.33"
"2002","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Great Britain","","","4859.0","444911.91","51928.37"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Saudi Arabia","","","160803.0","441309.04","51507.86"
"2002","22051000","Vermouth and other wine of fresh grapes, flavoured: <2l containers","United States","34944.0","Lit.","40320.0","440116.37","51368.66"
"2002","09109900","Other spices, nes","Djibouti","","","65824.0","438604.38","51192.18"
"2002","25232100","White portland cement","Djibouti","","","350000.0","437500.0","51063.28"
"2002","12074000","Sesamum seeds","China","","","157887.0","437148.29","51022.23"
"2002","01021000","Live pure-bred breeding bovine animals","Indonesia","3182.0","No.","2641.0","436043.71","50893.31"
"2002","09083000","Cardamoms","Israel","","","16614.0","432429.18","50471.44"
"2002","07102200","Shelled or unshelled beans, frozen","Switzerland","","","261520.0","430367.88","50230.85"
"2002","12074000","Sesamum seeds","United States","","","179596.0","427920.94","49945.25"
"2002","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","United States","","","114228.0","424434.77","49538.36"
"2002","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","Singapore","","","114.0","424395.55","49533.78"
"2002","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Ireland","","","38540.0","423164.52","49390.1"
"2002","10089000","Other cereal, nes","Sudan","","","122760.0","421406.56","49184.92"
"2002","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Japan","","","45000.0","417003.08","48670.96"
"2002","09109900","Other spices, nes","Algeria","","","43500.0","411360.58","48012.39"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Sudan","","","128000.0","407173.72","47523.72"
"2002","14031000","Broomcorn","United States","","","54023.0","405348.84","47310.73"
"2002","61179000","Parts of garments or clothing accessories, knitted or crocheted","Italy","","","22884.0","402489.36","46976.98"
"2002","62179000","Parts of garments or clothing accessories, nes","Yemen","","","7950.0","399501.24","46628.22"
"2002","19053090","--- sweet biscuits ; waffles and wafers,nes","United Arab Emirates","","","87512.0","399475.14","46625.17"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","Switzerland","","","884.0","397085.43","46346.25"
"2002","09093000","Seeds of cumin","Yemen","","","78401.0","393714.27","45952.78"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Romania","","","683.0","390756.26","45607.54"
"2002","01029000","Live bovine animals, other than pure-bred breeding","United Arab Emirates","808.0","No.","48600.0","389070.0","45410.72"
"2002","34049000","Artificial waxes and prepared waxes, nes","Japan","","","16972.0","388982.2","45400.48"
"2002","07133100","Dried beans, shelled","India","","","138000.0","388253.53","45315.43"
"2002","12101000","Hop cones (excl. Ground, powdered or pellets), fresh or dried","Israel","","","29620.0","386150.38","45069.96"
"2002","41052000","Sheep or lamb skin leather, prepared after tanning","Sri Lanka","","","564.0","379783.29","44326.82"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Greece","","","90000.0","377742.74","44088.65"
"2002","74040000","Copper waste and scrap","India","","","35500.0","374908.34","43757.83"
"2002","34039900","Other lubricating preparations, nes","United States","","","18000.0","374237.28","43679.51"
"2002","61109000","Jerseys, pullovers, etc, of other textiles,nes, knitted or crocheted","United States","78060.0","No.","15188.0","373964.51","43647.67"
"2002","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Netherlands","","","19653.0","371283.92","43334.8"
"2002","08134000","Other dried fruit, nes","Yemen","","","66000.0","363518.52","42428.46"
"2002","07032000","Garlic, fresh or chilled","Djibouti","","","126014.0","362931.2","42359.91"
"2002","60019100","Pile fabrics of cotton, nes, knitted or crocheted","British Virgin Islands","","","15339.0","361951.8","42245.59"
"2002","15211000","Vegetable waxes (excl. Triglycerides)","Japan","","","16991.0","360718.68","42101.67"
"2002","34039900","Other lubricating preparations, nes","Japan","","","16993.0","360323.99","42055.6"
"2002","09109900","Other spices, nes","Saudi Arabia","","","62076.0","359604.87","41971.67"
"2002","25151200","Marble and travertine merely cut into a square or rectangular shape","Switzerland","","","99270.0","351050.82","40973.27"
"2002","90111000","Stereoscopic microscopes","United States","300.0","No.","18000.0","349910.9","40840.23"
"2002","41042200","Bovine leather, non-vegetable pre-tanned (excl. Further prepared)","China","","","58510.0","349251.8","40763.3"
"2002","09093000","Seeds of cumin","Algeria","","","59760.0","348881.94","40720.13"
"2002","09041100","Dried pepper (excl. Crushed or ground)","United Arab Emirates","","","10000.0","345988.0","40382.36"
"2002","09101000","Ginger","India","","","2700.0","336619.78","39288.94"
"2002","34049000","Artificial waxes and prepared waxes, nes","Italy","","","16896.0","336518.98","39277.18"
"2002","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Great Britain","","","41901.0","331303.17","38668.41"
"2002","19053090","--- sweet biscuits ; waffles and wafers,nes","Saudi Arabia","","","32892.0","329342.39","38439.55"
"2002","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Romania","","","808.0","328635.4","38357.03"
"2002","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Great Britain","","","5476.0","328593.6","38352.16"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Albania","","","120000.0","328216.56","38308.15"
"2002","12074000","Sesamum seeds","France","","","119664.0","326905.74","38155.16"
"2002","07082000","Beans, fresh or chilled","France","","","119664.0","326845.26","38148.1"
"2002","09019000","Coffee husks and skins,coffee substitutes containing coffee","Great Britain","","","18000.0","326545.79","38113.14"
"2002","09012100","Roasted coffee, not decaffeinated","Japan","","","18000.0","326070.79","38057.7"
"2002","60019100","Pile fabrics of cotton, nes, knitted or crocheted","United Germany","","","6232.0","324721.62","37900.23"
"2002","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Burundi","","","13962.0","320647.07","37424.67"
"2002","05040000","Fresh,frozen,salted,dried..,guts/bladders/stomachs of animals (excl.fish","Great Britain","","","110.0","317844.73","37097.59"
"2002","08072000","Papaws (papayas), fresh","Djibouti","","","185685.0","314886.85","36752.36"
"2002","09041200","Pepper, crushed or ground","Greece","","","2250.0","311727.55","36383.62"
"2002","09021000","Green tea,whether or not flavoured, in immediate packings","Switzerland","","","16577.0","311474.48","36354.08"
"2002","01041000","Live sheep","Yemen","1300.0","No.","34200.0","306669.96","35793.31"
"2002","10089000","Other cereal, nes","Greece","","","50300.0","305567.38","35664.63"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","United Germany","","","89740.0","304611.74","35553.09"
"2002","07133100","Dried beans, shelled","Djibouti","","","111419.0","304303.35","35517.09"
"2002","09109900","Other spices, nes","Yemen","","","59150.0","304275.0","35513.78"
"2002","05069000","Bones and horn-cores (excl. Ossein...)","United Germany","","","388.0","304060.78","35488.78"
"2002","13012000","Natural gum arabic","Egypt","","","15300.0","301051.32","35137.53"
"2002","07132000","Dried chickpeas, shelled","Egypt","","","110000.0","299687.85","34978.39"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","United States","","","107892.0","294558.77","34379.74"
"2002","34049000","Artificial waxes and prepared waxes, nes","Netherlands","","","17000.0","293987.8","34313.1"
"2002","41041000","Whole bovine skin leather, of surface area =<2.6m2","Great Britain","","","5041.0","291090.24","33974.91"
"2002","34039900","Other lubricating preparations, nes","France","","","17000.0","286727.61","33465.72"
"2002","09041200","Pepper, crushed or ground","Israel","","","7827.0","284582.68","33215.37"
"2002","11029000","Other cereal flour, nes","Saudi Arabia","","","44665.0","282327.5","32952.16"
"2002","13012000","Natural gum arabic","Saudi Arabia","","","15500.0","281548.54","32861.24"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Nepal","","","100000.0","280985.25","32795.5"
"2002","09011100","Coffee, not roasted or decaffeinated","Yugoslavia","","","18000.0","277860.77","32430.82"
"2002","09011100","Coffee, not roasted or decaffeinated","Lebanon","","","36000.0","274757.36","32068.6"
"2002","25151200","Marble and travertine merely cut into a square or rectangular shape","Saudi Arabia","","","38502.0","274030.94","31983.82"
"2002","07081000","Peas, fresh or chilled","Pakistan","","","105000.0","272456.1","31800.01"
"2002","02045000","Fresh, chilled or frozen goat meat","Yemen","","","21150.0","271727.82","31715.01"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Panama","","","99720.0","268184.1","31301.4"
"2002","07135000","Dried broad beans and horse beans, shelled","Yemen","","","117800.0","267262.68","31193.85"
"2002","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Indonesia","","","76800.0","266001.08","31046.6"
"2002","34049000","Artificial waxes and prepared waxes, nes","United States","","","16000.0","262975.2","30693.43"
"2002","09101000","Ginger","Saudi Arabia","","","73678.0","262924.26","30687.49"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Israel","","","63080.0","260636.54","30420.47"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","France","","","1889.0","259371.0","30272.77"
"2002","12072000","Cotton seeds","Pakistan","","","105000.0","258911.1","30219.09"
"2002","07082000","Beans, fresh or chilled","Pakistan","","","105000.0","258821.33","30208.61"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","Hong Kong","","","38711.0","255364.88","29805.19"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Great Britain","","","15000.0","255092.4","29773.38"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Albania","","","103530.0","254642.22","29720.84"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Pakistan","","","120000.0","254214.54","29670.92"
"2002","07081000","Peas, fresh or chilled","Morocco","","","99288.0","251256.0","29325.61"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Monaco","","","99288.0","251198.0","29318.84"
"2002","12074000","Sesamum seeds","Cyprus","","","54000.0","247534.38","28891.24"
"2002","13012000","Natural gum arabic","Djibouti","","","15000.0","246376.8","28756.13"
"2002","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","76133.0","246035.01","28716.24"
"2002","61091000","T-shirts, singlets and other vests, of cotton, knitted or crocheted","United States","847.0","No.","2305.0","242821.48","28341.17"
"2002","02062900","Frozen edible bovine offal (excl. Tongues and livers)","Yemen","","","10010.0","242263.0","28275.99"
"2002","11042900","Other worked grains of other cereals, nes","Djibouti","","","79800.0","242152.4","28263.08"
"2002","03021900","Fresh or chilled salmonidae (excl. 0302.11 and 0302.12)","Saudi Arabia","","","18500.0","241124.05","28143.05"
"2002","09101000","Ginger","United Arab Emirates","","","39600.0","237890.8","27765.68"
"2002","41041000","Whole bovine skin leather, of surface area =<2.6m2","South Africa","","","23089.0","226223.09","26403.87"
"2002","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Yemen","","","20000.0","225139.2","26277.36"
"2002","41052000","Sheep or lamb skin leather, prepared after tanning","Greece","","","295.0","221105.28","25806.54"
"2002","12074000","Sesamum seeds","Sloviena","","","53898.0","219658.82","25637.72"
"2002","41061200","Goat or kid skin leather, pre-tanned, (excl. Further prepared)","India","","","8500.0","219521.66","25621.71"
"2002","09109900","Other spices, nes","Netherlands","","","38922.0","218904.72","25549.7"
"2002","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","United Germany","","","1835.0","218101.63","25455.97"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Saudi Arabia","","","6240.0","217610.53","25398.65"
"2002","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","Sweden","","","8035.0","217539.57","25390.37"
"2002","63022100","Printed bed-linen of cotton (excl. Knitted or crocheted)","Sweden","","","8035.0","217539.57","25390.37"
"2002","13012000","Natural gum arabic","Greece","","","15000.0","217514.09","25387.39"
"2002","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Djibouti","","","25060.0","216889.29","25314.47"
"2002","12075000","Mustard seeds","United Germany","","","39880.0","215176.4","25114.55"
"2002","12101000","Hop cones (excl. Ground, powdered or pellets), fresh or dried","Djibouti","","","16000.0","207871.2","24261.91"
"2002","12072000","Cotton seeds","Saudi Arabia","","","299775.0","207559.41","24225.52"
"2002","07139000","Dried leguminous vegetables, shelled, nes","United States","","","100000.0","207532.8","24222.41"
"2002","12074000","Sesamum seeds","Singapore","","","72000.0","205469.35","23981.58"
"2002","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","United States","","","18544.0","205408.43","23974.47"
"2002","41079000","Leather of animals, nes","Romania","","","236.0","203347.85","23733.96"
"2002","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Greece","","","19406.0","202320.19","23614.02"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Portugal","","","54854.0","199372.08","23269.93"
"2002","09092000","Seeds of coriander","Djibouti","","","36919.0","199367.13","23269.35"
"2002","63022100","Printed bed-linen of cotton (excl. Knitted or crocheted)","United Germany","","","5978.0","199019.2","23228.74"
"2002","20055900","Beans, unshelled, preserved other than by vinegar, etc, not frozen","Sudan","","","44400.0","198688.3","23190.12"
"2002","41042200","Bovine leather, non-vegetable pre-tanned (excl. Further prepared)","Greece","","","19275.0","198309.15","23145.87"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Swaziland","","","79960.0","197176.41","23013.66"
"2002","07132000","Dried chickpeas, shelled","United Germany","","","62874.0","196202.41","22899.98"
"2002","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","India","","","11472.0","195383.39","22804.38"
"2002","41041000","Whole bovine skin leather, of surface area =<2.6m2","India","","","16250.0","193085.5","22536.18"
"2002","09093000","Seeds of cumin","Egypt","","","48000.0","191195.14","22315.55"
"2002","07133900","Dried beans, shelled, nes","Australia","","","66000.0","191136.53","22308.71"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Czechoslovakia","","","63000.0","191043.45","22297.84"
"2002","07102200","Shelled or unshelled beans, frozen","France","","","60440.0","190185.6","22197.72"
"2002","02013000","Fresh or chilled boneless bovine meat","Djibouti","","","9230.0","189718.22","22143.17"
"2002","41042200","Bovine leather, non-vegetable pre-tanned (excl. Further prepared)","India","","","38470.0","187259.76","21856.22"
"2002","64069900","Non-wood parts of footwear (exc.outer soles/heels of plastics/rubber/upp","Italy","","","1364.0","187205.4","21849.88"
"2002","12074000","Sesamum seeds","Lebanon","","","53849.0","186768.72","21798.91"
"2002","02045000","Fresh, chilled or frozen goat meat","Ukrain","","","14875.0","185931.67","21701.22"
"2002","09083000","Cardamoms","United States","","","2015.0","183354.65","21400.44"
"2002","74040000","Copper waste and scrap","Belgium","","","16000.0","179942.88","21002.23"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","Portugal","","","19525.0","177513.94","20718.73"
"2002","40112000","New pneumatic tyres, of rubber of a kind used on buses or lorries","Great Britain","2.0","No.","294.0","177508.03","20718.04"
"2002","07134000","Dried lentils, shelled","Panama","","","62874.0","177069.85","20666.9"
"2002","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","Belgium","","","10472.0","176755.8","20630.24"
"2002","09093000","Seeds of cumin","United Arab Emirates","","","30463.0","174936.31","20417.88"
"2002","07081000","Peas, fresh or chilled","Djibouti","","","65325.0","171862.46","20059.11"
"2002","49051000","Globes","Romania","","","40.0","171769.99","20048.32"
"2002","20098000","Juice of other single fruit, unfermented, not containing added spirit","Saudi Arabia","","","61882.0","171302.25","19993.73"
"2002","22030000","Beer made from malt","Djibouti","62304.0","Lit.","26928.0","171232.77","19985.62"
"2002","11042200","Other worked grains of oats, nes","Djibouti","","","65702.0","170715.8","19925.28"
"2002","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Portugal","","","19525.0","170269.39","19873.18"
